Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
26567,Iowa,US,2020-02-21,0,0
26568,Iowa,US,2020-02-22,0,0
26569,Iowa,US,2020-02-23,0,0
26570,Iowa,US,2020-02-24,0,0
26571,Iowa,US,2020-02-25,0,0
26572,Iowa,US,2020-02-26,0,0
26573,Iowa,US,2020-02-27,0,0
26574,Iowa,US,2020-02-28,0,0
26575,Iowa,US,2020-02-29,0,0
26576,Iowa,US,2020-03-01,0,0
26577,Iowa,US,2020-03-02,0,0
26578,Iowa,US,2020-03-03,0,0
26579,Iowa,US,2020-03-04,0,0
26580,Iowa,US,2020-03-05,0,0
26581,Iowa,US,2020-03-06,0,0
26582,Iowa,US,2020-03-07,0,0
26583,Iowa,US,2020-03-08,0,0
26584,Iowa,US,2020-03-09,0,0
26585,Iowa,US,2020-03-10,8,0
26586,Iowa,US,2020-03-11,13,0
26587,Iowa,US,2020-03-12,16,0
26588,Iowa,US,2020-03-13,17,0
26589,Iowa,US,2020-03-14,17,0
26590,Iowa,US,2020-03-15,18,0
26591,Iowa,US,2020-03-16,23,0
26592,Iowa,US,2020-03-17,23,0
26593,Iowa,US,2020-03-18,29,0
26594,Iowa,US,2020-03-19,44,0
26595,Iowa,US,2020-03-20,45,0
26596,Iowa,US,2020-03-21,68,0
26597,Iowa,US,2020-03-22,90,0
26598,Iowa,US,2020-03-23,105,0
26599,Iowa,US,2020-03-24,124,0
26600,Iowa,US,2020-03-25,146,1
26601,Iowa,US,2020-03-26,179,1
26602,Iowa,US,2020-03-27,235,3
26603,Iowa,US,2020-03-28,298,3
26604,Iowa,US,2020-03-29,336,4
26605,Iowa,US,2020-03-30,424,6
26606,Iowa,US,2020-03-31,497,7
26607,Iowa,US,2020-04-01,547,9
26608,Iowa,US,2020-04-02,614,11
26609,Iowa,US,2020-04-03,699,11
26610,Iowa,US,2020-04-04,787,14
26644,Kansas,US,2020-01-22,0,0
26645,Kansas,US,2020-01-23,0,0
26646,Kansas,US,2020-01-24,0,0
26647,Kansas,US,2020-01-25,0,0
26648,Kansas,US,2020-01-26,0,0
26649,Kansas,US,2020-01-27,0,0
26650,Kansas,US,2020-01-28,0,0
26651,Kansas,US,2020-01-29,0,0
26652,Kansas,US,2020-01-30,0,0
26653,Kansas,US,2020-01-31,0,0
26654,Kansas,US,2020-02-01,0,0
26655,Kansas,US,2020-02-02,0,0
26656,Kansas,US,2020-02-03,0,0
26657,Kansas,US,2020-02-04,0,0
26658,Kansas,US,2020-02-05,0,0
26659,Kansas,US,2020-02-06,0,0
26660,Kansas,US,2020-02-07,0,0
26661,Kansas,US,2020-02-08,0,0
26662,Kansas,US,2020-02-09,0,0
26663,Kansas,US,2020-02-10,0,0
26664,Kansas,US,2020-02-11,0,0
26665,Kansas,US,2020-02-12,0,0
26666,Kansas,US,2020-02-13,0,0
26667,Kansas,US,2020-02-14,0,0
26668,Kansas,US,2020-02-15,0,0
26669,Kansas,US,2020-02-16,0,0
26670,Kansas,US,2020-02-17,0,0
26671,Kansas,US,2020-02-18,0,0
26672,Kansas,US,2020-02-19,0,0
26673,Kansas,US,2020-02-20,0,0
26674,Kansas,US,2020-02-21,0,0
26675,Kansas,US,2020-02-22,0,0
26676,Kansas,US,2020-02-23,0,0
26677,Kansas,US,2020-02-24,0,0
26678,Kansas,US,2020-02-25,0,0
26679,Kansas,US,2020-02-26,0,0
26680,Kansas,US,2020-02-27,0,0
26681,Kansas,US,2020-02-28,0,0
26682,Kansas,US,2020-02-29,0,0
26683,Kansas,US,2020-03-01,0,0
26684,Kansas,US,2020-03-02,0,0
26685,Kansas,US,2020-03-03,0,0
26686,Kansas,US,2020-03-04,0,0
26687,Kansas,US,2020-03-05,0,0
26688,Kansas,US,2020-03-06,0,0
26689,Kansas,US,2020-03-07,0,0
26690,Kansas,US,2020-03-08,0,0
26691,Kansas,US,2020-03-09,0,0
26692,Kansas,US,2020-03-10,1,0
26693,Kansas,US,2020-03-11,1,0
26694,Kansas,US,2020-03-12,1,0
26695,Kansas,US,2020-03-13,5,1
26696,Kansas,US,2020-03-14,8,1
26697,Kansas,US,2020-03-15,8,1
26698,Kansas,US,2020-03-16,11,1
26699,Kansas,US,2020-03-17,18,1
26700,Kansas,US,2020-03-18,18,1
26701,Kansas,US,2020-03-19,34,1
26702,Kansas,US,2020-03-20,44,1
26703,Kansas,US,2020-03-21,57,2
26704,Kansas,US,2020-03-22,65,2
26705,Kansas,US,2020-03-23,84,2
26706,Kansas,US,2020-03-24,100,2
26707,Kansas,US,2020-03-25,134,3
26708,Kansas,US,2020-03-26,172,3
26709,Kansas,US,2020-03-27,206,4
26710,Kansas,US,2020-03-28,266,4
26711,Kansas,US,2020-03-29,330,7
26712,Kansas,US,2020-03-30,372,8
26713,Kansas,US,2020-03-31,434,9
26714,Kansas,US,2020-04-01,485,10
26715,Kansas,US,2020-04-02,553,12
26716,Kansas,US,2020-04-03,629,18
26717,Kansas,US,2020-04-04,698,21
26751,Kentucky,US,2020-01-22,0,0
26752,Kentucky,US,2020-01-23,0,0
26753,Kentucky,US,2020-01-24,0,0
26754,Kentucky,US,2020-01-25,0,0
26755,Kentucky,US,2020-01-26,0,0
26756,Kentucky,US,2020-01-27,0,0
26757,Kentucky,US,2020-01-28,0,0
26758,Kentucky,US,2020-01-29,0,0
26759,Kentucky,US,2020-01-30,0,0
26760,Kentucky,US,2020-01-31,0,0
26761,Kentucky,US,2020-02-01,0,0
26762,Kentucky,US,2020-02-02,0,0
26763,Kentucky,US,2020-02-03,0,0
26764,Kentucky,US,2020-02-04,0,0
26765,Kentucky,US,2020-02-05,0,0
26766,Kentucky,US,2020-02-06,0,0
26767,Kentucky,US,2020-02-07,0,0
26768,Kentucky,US,2020-02-08,0,0
26769,Kentucky,US,2020-02-09,0,0
26770,Kentucky,US,2020-02-10,0,0
26771,Kentucky,US,2020-02-11,0,0
26772,Kentucky,US,2020-02-12,0,0
26773,Kentucky,US,2020-02-13,0,0
26774,Kentucky,US,2020-02-14,0,0
26775,Kentucky,US,2020-02-15,0,0
26776,Kentucky,US,2020-02-16,0,0
26777,Kentucky,US,2020-02-17,0,0
26778,Kentucky,US,2020-02-18,0,0
26779,Kentucky,US,2020-02-19,0,0
26780,Kentucky,US,2020-02-20,0,0
26781,Kentucky,US,2020-02-21,0,0
26782,Kentucky,US,2020-02-22,0,0
26783,Kentucky,US,2020-02-23,0,0
26784,Kentucky,US,2020-02-24,0,0
26785,Kentucky,US,2020-02-25,0,0
26786,Kentucky,US,2020-02-26,0,0
26787,Kentucky,US,2020-02-27,0,0
26788,Kentucky,US,2020-02-28,0,0
26789,Kentucky,US,2020-02-29,0,0
26790,Kentucky,US,2020-03-01,0,0
26791,Kentucky,US,2020-03-02,0,0
26792,Kentucky,US,2020-03-03,0,0
26793,Kentucky,US,2020-03-04,0,0
26794,Kentucky,US,2020-03-05,0,0
26795,Kentucky,US,2020-03-06,0,0
26796,Kentucky,US,2020-03-07,0,0
26797,Kentucky,US,2020-03-08,0,0
26798,Kentucky,US,2020-03-09,0,0
26799,Kentucky,US,2020-03-10,6,0
26800,Kentucky,US,2020-03-11,8,0
26801,Kentucky,US,2020-03-12,10,0
26802,Kentucky,US,2020-03-13,14,0
26803,Kentucky,US,2020-03-14,14,0
26804,Kentucky,US,2020-03-15,20,0
26805,Kentucky,US,2020-03-16,21,1
26806,Kentucky,US,2020-03-17,26,1
26807,Kentucky,US,2020-03-18,27,1
26808,Kentucky,US,2020-03-19,37,2
26809,Kentucky,US,2020-03-20,47,2
26810,Kentucky,US,2020-03-21,87,3
26811,Kentucky,US,2020-03-22,103,3
26812,Kentucky,US,2020-03-23,123,4
26813,Kentucky,US,2020-03-24,162,4
26814,Kentucky,US,2020-03-25,197,5
26815,Kentucky,US,2020-03-26,247,5
26816,Kentucky,US,2020-03-27,301,7
26817,Kentucky,US,2020-03-28,393,9
26818,Kentucky,US,2020-03-29,438,9
26819,Kentucky,US,2020-03-30,479,11
26820,Kentucky,US,2020-03-31,628,11
26821,Kentucky,US,2020-04-01,632,18
26822,Kentucky,US,2020-04-02,770,31
26823,Kentucky,US,2020-04-03,770,34
26824,Kentucky,US,2020-04-04,917,40
26858,Louisiana,US,2020-01-22,0,0
26859,Louisiana,US,2020-01-23,0,0
26860,Louisiana,US,2020-01-24,0,0
26861,Louisiana,US,2020-01-25,0,0
26862,Louisiana,US,2020-01-26,0,0
26863,Louisiana,US,2020-01-27,0,0
26864,Louisiana,US,2020-01-28,0,0
26865,Louisiana,US,2020-01-29,0,0
26866,Louisiana,US,2020-01-30,0,0
26867,Louisiana,US,2020-01-31,0,0
26868,Louisiana,US,2020-02-01,0,0
26869,Louisiana,US,2020-02-02,0,0
26870,Louisiana,US,2020-02-03,0,0
26871,Louisiana,US,2020-02-04,0,0
26872,Louisiana,US,2020-02-05,0,0
26873,Louisiana,US,2020-02-06,0,0
26874,Louisiana,US,2020-02-07,0,0
26875,Louisiana,US,2020-02-08,0,0
26876,Louisiana,US,2020-02-09,0,0
26877,Louisiana,US,2020-02-10,0,0
26878,Louisiana,US,2020-02-11,0,0
26879,Louisiana,US,2020-02-12,0,0
26880,Louisiana,US,2020-02-13,0,0
26881,Louisiana,US,2020-02-14,0,0
26882,Louisiana,US,2020-02-15,0,0
26883,Louisiana,US,2020-02-16,0,0
26884,Louisiana,US,2020-02-17,0,0
26885,Louisiana,US,2020-02-18,0,0
26886,Louisiana,US,2020-02-19,0,0
26887,Louisiana,US,2020-02-20,0,0
26888,Louisiana,US,2020-02-21,0,0
26889,Louisiana,US,2020-02-22,0,0
26890,Louisiana,US,2020-02-23,0,0
26891,Louisiana,US,2020-02-24,0,0
26892,Louisiana,US,2020-02-25,0,0
26893,Louisiana,US,2020-02-26,0,0
26894,Louisiana,US,2020-02-27,0,0
26895,Louisiana,US,2020-02-28,0,0
26896,Louisiana,US,2020-02-29,0,0
26897,Louisiana,US,2020-03-01,0,0
26898,Louisiana,US,2020-03-02,0,0
26899,Louisiana,US,2020-03-03,0,0
26900,Louisiana,US,2020-03-04,0,0
26901,Louisiana,US,2020-03-05,0,0
26902,Louisiana,US,2020-03-06,0,0
26903,Louisiana,US,2020-03-07,0,0
26904,Louisiana,US,2020-03-08,0,0
26905,Louisiana,US,2020-03-09,0,0
26906,Louisiana,US,2020-03-10,1,0
26907,Louisiana,US,2020-03-11,6,0
26908,Louisiana,US,2020-03-12,19,0
26909,Louisiana,US,2020-03-13,36,0
26910,Louisiana,US,2020-03-14,77,1
26911,Louisiana,US,2020-03-15,91,2
26912,Louisiana,US,2020-03-16,136,3
26913,Louisiana,US,2020-03-17,196,4
26914,Louisiana,US,2020-03-18,257,4
26915,Louisiana,US,2020-03-19,392,10
26916,Louisiana,US,2020-03-20,538,14
26917,Louisiana,US,2020-03-21,585,16
26918,Louisiana,US,2020-03-22,837,20
26919,Louisiana,US,2020-03-23,1172,35
26920,Louisiana,US,2020-03-24,1388,46
26921,Louisiana,US,2020-03-25,1795,65
26922,Louisiana,US,2020-03-26,2304,83
26923,Louisiana,US,2020-03-27,2744,119
26924,Louisiana,US,2020-03-28,3315,137
26925,Louisiana,US,2020-03-29,3540,151
26926,Louisiana,US,2020-03-30,4025,185
26927,Louisiana,US,2020-03-31,5237,239
26928,Louisiana,US,2020-04-01,6424,273
26929,Louisiana,US,2020-04-02,9159,310
26930,Louisiana,US,2020-04-03,10297,370
26931,Louisiana,US,2020-04-04,12496,409
26965,Maine,US,2020-01-22,0,0
26966,Maine,US,2020-01-23,0,0
26967,Maine,US,2020-01-24,0,0
26968,Maine,US,2020-01-25,0,0
26969,Maine,US,2020-01-26,0,0
26970,Maine,US,2020-01-27,0,0
26971,Maine,US,2020-01-28,0,0
26972,Maine,US,2020-01-29,0,0
26973,Maine,US,2020-01-30,0,0
26974,Maine,US,2020-01-31,0,0
26975,Maine,US,2020-02-01,0,0
26976,Maine,US,2020-02-02,0,0
26977,Maine,US,2020-02-03,0,0
26978,Maine,US,2020-02-04,0,0
26979,Maine,US,2020-02-05,0,0
26980,Maine,US,2020-02-06,0,0
26981,Maine,US,2020-02-07,0,0
26982,Maine,US,2020-02-08,0,0
26983,Maine,US,2020-02-09,0,0
26984,Maine,US,2020-02-10,0,0
26985,Maine,US,2020-02-11,0,0
26986,Maine,US,2020-02-12,0,0
26987,Maine,US,2020-02-13,0,0
26988,Maine,US,2020-02-14,0,0
26989,Maine,US,2020-02-15,0,0
26990,Maine,US,2020-02-16,0,0
26991,Maine,US,2020-02-17,0,0
26992,Maine,US,2020-02-18,0,0
26993,Maine,US,2020-02-19,0,0
26994,Maine,US,2020-02-20,0,0
26995,Maine,US,2020-02-21,0,0
26996,Maine,US,2020-02-22,0,0
26997,Maine,US,2020-02-23,0,0
26998,Maine,US,2020-02-24,0,0
26999,Maine,US,2020-02-25,0,0
27000,Maine,US,2020-02-26,0,0
27001,Maine,US,2020-02-27,0,0
27002,Maine,US,2020-02-28,0,0
27003,Maine,US,2020-02-29,0,0
27004,Maine,US,2020-03-01,0,0
27005,Maine,US,2020-03-02,0,0
27006,Maine,US,2020-03-03,0,0
27007,Maine,US,2020-03-04,0,0
27008,Maine,US,2020-03-05,0,0
27009,Maine,US,2020-03-06,0,0
27010,Maine,US,2020-03-07,0,0
27011,Maine,US,2020-03-08,0,0
27012,Maine,US,2020-03-09,0,0
27013,Maine,US,2020-03-10,0,0
27014,Maine,US,2020-03-11,0,0
27015,Maine,US,2020-03-12,0,0
27016,Maine,US,2020-03-13,1,0
27017,Maine,US,2020-03-14,3,0
27018,Maine,US,2020-03-15,12,0
27019,Maine,US,2020-03-16,17,0
27020,Maine,US,2020-03-17,32,0
27021,Maine,US,2020-03-18,42,0
27022,Maine,US,2020-03-19,52,0
27023,Maine,US,2020-03-20,56,0
27024,Maine,US,2020-03-21,70,0
27025,Maine,US,2020-03-22,89,0
27026,Maine,US,2020-03-23,107,0
27027,Maine,US,2020-03-24,118,0
27028,Maine,US,2020-03-25,142,0
27029,Maine,US,2020-03-26,155,0
27030,Maine,US,2020-03-27,168,1
27031,Maine,US,2020-03-28,211,1
27032,Maine,US,2020-03-29,253,3
27033,Maine,US,2020-03-30,275,3
27034,Maine,US,2020-03-31,303,5
27035,Maine,US,2020-04-01,303,5
27036,Maine,US,2020-04-02,376,7
27037,Maine,US,2020-04-03,432,9
27038,Maine,US,2020-04-04,456,10
27072,Maryland,US,2020-01-22,0,0
27073,Maryland,US,2020-01-23,0,0
27074,Maryland,US,2020-01-24,0,0
27075,Maryland,US,2020-01-25,0,0
27076,Maryland,US,2020-01-26,0,0
27077,Maryland,US,2020-01-27,0,0
27078,Maryland,US,2020-01-28,0,0
27079,Maryland,US,2020-01-29,0,0
27080,Maryland,US,2020-01-30,0,0
27081,Maryland,US,2020-01-31,0,0
27082,Maryland,US,2020-02-01,0,0
27083,Maryland,US,2020-02-02,0,0
27084,Maryland,US,2020-02-03,0,0
27085,Maryland,US,2020-02-04,0,0
27086,Maryland,US,2020-02-05,0,0
27087,Maryland,US,2020-02-06,0,0
27088,Maryland,US,2020-02-07,0,0
27089,Maryland,US,2020-02-08,0,0
27090,Maryland,US,2020-02-09,0,0
27091,Maryland,US,2020-02-10,0,0
27092,Maryland,US,2020-02-11,0,0
27093,Maryland,US,2020-02-12,0,0
27094,Maryland,US,2020-02-13,0,0
27095,Maryland,US,2020-02-14,0,0
27096,Maryland,US,2020-02-15,0,0
27097,Maryland,US,2020-02-16,0,0
27098,Maryland,US,2020-02-17,0,0
27099,Maryland,US,2020-02-18,0,0
27100,Maryland,US,2020-02-19,0,0
27101,Maryland,US,2020-02-20,0,0
27102,Maryland,US,2020-02-21,0,0
27103,Maryland,US,2020-02-22,0,0
27104,Maryland,US,2020-02-23,0,0
27105,Maryland,US,2020-02-24,0,0
27106,Maryland,US,2020-02-25,0,0
27107,Maryland,US,2020-02-26,0,0
27108,Maryland,US,2020-02-27,0,0
27109,Maryland,US,2020-02-28,0,0
27110,Maryland,US,2020-02-29,0,0
27111,Maryland,US,2020-03-01,0,0
27112,Maryland,US,2020-03-02,0,0
27113,Maryland,US,2020-03-03,0,0
27114,Maryland,US,2020-03-04,0,0
27115,Maryland,US,2020-03-05,0,0
27116,Maryland,US,2020-03-06,0,0
27117,Maryland,US,2020-03-07,0,0
27118,Maryland,US,2020-03-08,0,0
27119,Maryland,US,2020-03-09,0,0
27120,Maryland,US,2020-03-10,8,0
27121,Maryland,US,2020-03-11,9,0
27122,Maryland,US,2020-03-12,12,0
27123,Maryland,US,2020-03-13,18,0
27124,Maryland,US,2020-03-14,26,0
27125,Maryland,US,2020-03-15,32,0
27126,Maryland,US,2020-03-16,41,0
27127,Maryland,US,2020-03-17,60,0
27128,Maryland,US,2020-03-18,85,0
27129,Maryland,US,2020-03-19,107,1
27130,Maryland,US,2020-03-20,149,1
27131,Maryland,US,2020-03-21,193,2
27132,Maryland,US,2020-03-22,244,3
27133,Maryland,US,2020-03-23,290,3
27134,Maryland,US,2020-03-24,349,4
27135,Maryland,US,2020-03-25,425,4
27136,Maryland,US,2020-03-26,583,4
27137,Maryland,US,2020-03-27,775,5
27138,Maryland,US,2020-03-28,995,5
27139,Maryland,US,2020-03-29,1239,10
27140,Maryland,US,2020-03-30,1413,15
27141,Maryland,US,2020-03-31,1660,18
27142,Maryland,US,2020-04-01,1986,31
27143,Maryland,US,2020-04-02,2331,36
27144,Maryland,US,2020-04-03,2758,43
27145,Maryland,US,2020-04-04,3125,54
27179,Massachusetts,US,2020-01-22,0,0
27180,Massachusetts,US,2020-01-23,0,0
27181,Massachusetts,US,2020-01-24,0,0
27182,Massachusetts,US,2020-01-25,0,0
27183,Massachusetts,US,2020-01-26,0,0
27184,Massachusetts,US,2020-01-27,0,0
27185,Massachusetts,US,2020-01-28,0,0
27186,Massachusetts,US,2020-01-29,0,0
27187,Massachusetts,US,2020-01-30,0,0
27188,Massachusetts,US,2020-01-31,0,0
27189,Massachusetts,US,2020-02-01,0,0
27190,Massachusetts,US,2020-02-02,0,0
27191,Massachusetts,US,2020-02-03,0,0
27192,Massachusetts,US,2020-02-04,0,0
27193,Massachusetts,US,2020-02-05,0,0
27194,Massachusetts,US,2020-02-06,0,0
27195,Massachusetts,US,2020-02-07,0,0
27196,Massachusetts,US,2020-02-08,0,0
27197,Massachusetts,US,2020-02-09,0,0
27198,Massachusetts,US,2020-02-10,0,0
27199,Massachusetts,US,2020-02-11,0,0
27200,Massachusetts,US,2020-02-12,0,0
27201,Massachusetts,US,2020-02-13,0,0
27202,Massachusetts,US,2020-02-14,0,0
27203,Massachusetts,US,2020-02-15,0,0
27204,Massachusetts,US,2020-02-16,0,0
27205,Massachusetts,US,2020-02-17,0,0
27206,Massachusetts,US,2020-02-18,0,0
27207,Massachusetts,US,2020-02-19,0,0
27208,Massachusetts,US,2020-02-20,0,0
27209,Massachusetts,US,2020-02-21,0,0
27210,Massachusetts,US,2020-02-22,0,0
27211,Massachusetts,US,2020-02-23,0,0
27212,Massachusetts,US,2020-02-24,0,0
27213,Massachusetts,US,2020-02-25,0,0
27214,Massachusetts,US,2020-02-26,0,0
27215,Massachusetts,US,2020-02-27,0,0
27216,Massachusetts,US,2020-02-28,0,0
27217,Massachusetts,US,2020-02-29,0,0
27218,Massachusetts,US,2020-03-01,0,0
27219,Massachusetts,US,2020-03-02,0,0
27220,Massachusetts,US,2020-03-03,0,0
27221,Massachusetts,US,2020-03-04,0,0
27222,Massachusetts,US,2020-03-05,0,0
27223,Massachusetts,US,2020-03-06,0,0
27224,Massachusetts,US,2020-03-07,0,0
27225,Massachusetts,US,2020-03-08,0,0
27226,Massachusetts,US,2020-03-09,0,0
27227,Massachusetts,US,2020-03-10,92,0
27228,Massachusetts,US,2020-03-11,95,0
27229,Massachusetts,US,2020-03-12,108,0
27230,Massachusetts,US,2020-03-13,123,0
27231,Massachusetts,US,2020-03-14,138,0
27232,Massachusetts,US,2020-03-15,164,0
27233,Massachusetts,US,2020-03-16,197,0
27234,Massachusetts,US,2020-03-17,218,0
27235,Massachusetts,US,2020-03-18,218,0
27236,Massachusetts,US,2020-03-19,328,0
27237,Massachusetts,US,2020-03-20,413,1
27238,Massachusetts,US,2020-03-21,525,1
27239,Massachusetts,US,2020-03-22,646,5
27240,Massachusetts,US,2020-03-23,777,9
27241,Massachusetts,US,2020-03-24,1159,11
27242,Massachusetts,US,2020-03-25,1838,15
27243,Massachusetts,US,2020-03-26,2417,25
27244,Massachusetts,US,2020-03-27,3240,35
27245,Massachusetts,US,2020-03-28,4257,44
27246,Massachusetts,US,2020-03-29,4955,48
27247,Massachusetts,US,2020-03-30,5752,56
27248,Massachusetts,US,2020-03-31,6620,89
27249,Massachusetts,US,2020-04-01,7738,122
27250,Massachusetts,US,2020-04-02,8966,154
27251,Massachusetts,US,2020-04-03,10402,192
27252,Massachusetts,US,2020-04-04,11736,216
27286,Michigan,US,2020-01-22,0,0
27287,Michigan,US,2020-01-23,0,0
27288,Michigan,US,2020-01-24,0,0
27289,Michigan,US,2020-01-25,0,0
27290,Michigan,US,2020-01-26,0,0
27291,Michigan,US,2020-01-27,0,0
27292,Michigan,US,2020-01-28,0,0
27293,Michigan,US,2020-01-29,0,0
27294,Michigan,US,2020-01-30,0,0
27295,Michigan,US,2020-01-31,0,0
27296,Michigan,US,2020-02-01,0,0
27297,Michigan,US,2020-02-02,0,0
27298,Michigan,US,2020-02-03,0,0
27299,Michigan,US,2020-02-04,0,0
27300,Michigan,US,2020-02-05,0,0
27301,Michigan,US,2020-02-06,0,0
27302,Michigan,US,2020-02-07,0,0
27303,Michigan,US,2020-02-08,0,0
27304,Michigan,US,2020-02-09,0,0
27305,Michigan,US,2020-02-10,0,0
27306,Michigan,US,2020-02-11,0,0
27307,Michigan,US,2020-02-12,0,0
27308,Michigan,US,2020-02-13,0,0
27309,Michigan,US,2020-02-14,0,0
27310,Michigan,US,2020-02-15,0,0
27311,Michigan,US,2020-02-16,0,0
27312,Michigan,US,2020-02-17,0,0
27313,Michigan,US,2020-02-18,0,0
27314,Michigan,US,2020-02-19,0,0
27315,Michigan,US,2020-02-20,0,0
27316,Michigan,US,2020-02-21,0,0
27317,Michigan,US,2020-02-22,0,0
27318,Michigan,US,2020-02-23,0,0
27319,Michigan,US,2020-02-24,0,0
27320,Michigan,US,2020-02-25,0,0
27321,Michigan,US,2020-02-26,0,0
27322,Michigan,US,2020-02-27,0,0
27323,Michigan,US,2020-02-28,0,0
27324,Michigan,US,2020-02-29,0,0
27325,Michigan,US,2020-03-01,0,0
27326,Michigan,US,2020-03-02,0,0
27327,Michigan,US,2020-03-03,0,0
27328,Michigan,US,2020-03-04,0,0
27329,Michigan,US,2020-03-05,0,0
27330,Michigan,US,2020-03-06,0,0
27331,Michigan,US,2020-03-07,0,0
27332,Michigan,US,2020-03-08,0,0
27333,Michigan,US,2020-03-09,0,0
27334,Michigan,US,2020-03-10,0,0
27335,Michigan,US,2020-03-11,2,0
27336,Michigan,US,2020-03-12,2,0
27337,Michigan,US,2020-03-13,16,0
27338,Michigan,US,2020-03-14,25,0
27339,Michigan,US,2020-03-15,33,0
27340,Michigan,US,2020-03-16,53,0
27341,Michigan,US,2020-03-17,65,0
27342,Michigan,US,2020-03-18,83,0
27343,Michigan,US,2020-03-19,334,3
27344,Michigan,US,2020-03-20,552,3
27345,Michigan,US,2020-03-21,788,5
27346,Michigan,US,2020-03-22,1035,9
27347,Michigan,US,2020-03-23,1329,15
27348,Michigan,US,2020-03-24,1793,24
27349,Michigan,US,2020-03-25,2296,43
27350,Michigan,US,2020-03-26,2845,61
27351,Michigan,US,2020-03-27,3634,92
27352,Michigan,US,2020-03-28,4650,111
27353,Michigan,US,2020-03-29,5488,132
27354,Michigan,US,2020-03-30,6498,184
27355,Michigan,US,2020-03-31,7615,259
27356,Michigan,US,2020-04-01,9315,335
27357,Michigan,US,2020-04-02,10791,417
27358,Michigan,US,2020-04-03,12744,479
27359,Michigan,US,2020-04-04,14225,540
27393,Minnesota,US,2020-01-22,0,0
27394,Minnesota,US,2020-01-23,0,0
27395,Minnesota,US,2020-01-24,0,0
27396,Minnesota,US,2020-01-25,0,0
27397,Minnesota,US,2020-01-26,0,0
27398,Minnesota,US,2020-01-27,0,0
27399,Minnesota,US,2020-01-28,0,0
27400,Minnesota,US,2020-01-29,0,0
27401,Minnesota,US,2020-01-30,0,0
27402,Minnesota,US,2020-01-31,0,0
27403,Minnesota,US,2020-02-01,0,0
27404,Minnesota,US,2020-02-02,0,0
27405,Minnesota,US,2020-02-03,0,0
27406,Minnesota,US,2020-02-04,0,0
27407,Minnesota,US,2020-02-05,0,0
27408,Minnesota,US,2020-02-06,0,0
27409,Minnesota,US,2020-02-07,0,0
27410,Minnesota,US,2020-02-08,0,0
27411,Minnesota,US,2020-02-09,0,0
27412,Minnesota,US,2020-02-10,0,0
27413,Minnesota,US,2020-02-11,0,0
27414,Minnesota,US,2020-02-12,0,0
27415,Minnesota,US,2020-02-13,0,0
27416,Minnesota,US,2020-02-14,0,0
27417,Minnesota,US,2020-02-15,0,0
27418,Minnesota,US,2020-02-16,0,0
27419,Minnesota,US,2020-02-17,0,0
27420,Minnesota,US,2020-02-18,0,0
27421,Minnesota,US,2020-02-19,0,0
27422,Minnesota,US,2020-02-20,0,0
27423,Minnesota,US,2020-02-21,0,0
27424,Minnesota,US,2020-02-22,0,0
27425,Minnesota,US,2020-02-23,0,0
27426,Minnesota,US,2020-02-24,0,0
27427,Minnesota,US,2020-02-25,0,0
27428,Minnesota,US,2020-02-26,0,0
27429,Minnesota,US,2020-02-27,0,0
27430,Minnesota,US,2020-02-28,0,0
27431,Minnesota,US,2020-02-29,0,0
27432,Minnesota,US,2020-03-01,0,0
27433,Minnesota,US,2020-03-02,0,0
27434,Minnesota,US,2020-03-03,0,0
27435,Minnesota,US,2020-03-04,0,0
27436,Minnesota,US,2020-03-05,0,0
27437,Minnesota,US,2020-03-06,0,0
27438,Minnesota,US,2020-03-07,0,0
27439,Minnesota,US,2020-03-08,0,0
27440,Minnesota,US,2020-03-09,0,0
27441,Minnesota,US,2020-03-10,3,0
27442,Minnesota,US,2020-03-11,5,0
27443,Minnesota,US,2020-03-12,9,0
27444,Minnesota,US,2020-03-13,14,0
27445,Minnesota,US,2020-03-14,21,0
27446,Minnesota,US,2020-03-15,35,0
27447,Minnesota,US,2020-03-16,54,0
27448,Minnesota,US,2020-03-17,60,0
27449,Minnesota,US,2020-03-18,77,0
27450,Minnesota,US,2020-03-19,89,0
27451,Minnesota,US,2020-03-20,115,0
27452,Minnesota,US,2020-03-21,138,1
27453,Minnesota,US,2020-03-22,167,1
27454,Minnesota,US,2020-03-23,234,1
27455,Minnesota,US,2020-03-24,261,1
27456,Minnesota,US,2020-03-25,286,1
27457,Minnesota,US,2020-03-26,344,2
27458,Minnesota,US,2020-03-27,396,4
27459,Minnesota,US,2020-03-28,441,5
27460,Minnesota,US,2020-03-29,503,9
27461,Minnesota,US,2020-03-30,576,10
27462,Minnesota,US,2020-03-31,629,12
27463,Minnesota,US,2020-04-01,689,17
27464,Minnesota,US,2020-04-02,742,18
27465,Minnesota,US,2020-04-03,788,22
27466,Minnesota,US,2020-04-04,865,24
27500,Mississippi,US,2020-01-22,0,0
27501,Mississippi,US,2020-01-23,0,0
27502,Mississippi,US,2020-01-24,0,0
27503,Mississippi,US,2020-01-25,0,0
27504,Mississippi,US,2020-01-26,0,0
27505,Mississippi,US,2020-01-27,0,0
27506,Mississippi,US,2020-01-28,0,0
27507,Mississippi,US,2020-01-29,0,0
27508,Mississippi,US,2020-01-30,0,0
27509,Mississippi,US,2020-01-31,0,0
27510,Mississippi,US,2020-02-01,0,0
27511,Mississippi,US,2020-02-02,0,0
